PlantID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
p-113-2,20.518302967038366,23.447706153977904,7.559205705013534,34.00733537453688,5.136747511727576,-5.678664169703,-13.951743557973218,2.283371869806645,-18.79332116640545,0.5407898567987255
p-1130-1,-11.943892522264838,-3.498273730005766,-8.377758140012018,0.7837462494340368,-2.3290025957070872,-4.5764099564848095,-2.2446839998991184,-2.0598704083142905,-5.304201120289262,1.3981970446373817
p-1131-1,13.259030794552327,-26.616063373734946,-4.75667073860161,-5.078496660509611,-8.88894716418406,-2.7261528630532297,1.0841637452528243,-4.759902178247786,-6.093679218664572,5.892216394828773
p-1132-1,-10.856721154109037,-2.1400007123608376,-1.991998787625154,-3.7961607922305194,-0.8755346629721622,-4.046612432213729,-5.676370446105875,-2.8098074357789184,1.8364621595928037,2.1483404899437435
p-1133-1,23.740748178578993,42.644310713495116,-17.86854935844039,-22.821701275025767,43.51947472953755,-6.932395442230172,12.615699931465661,-15.881214603660208,-8.538162171855099,2.4703488216698246
p-1134-2,-26.22149728272985,12.538855765404913,66.59720309117826,-15.948821837112286,-8.37679874614018,14.379661979105917,34.460809003858344,-0.9106388225358598,-5.602668816309152,3.8502153891453568
p-1135-1,-2.943504327057405,-11.145058665799974,-7.889516465501283,-1.212137236421858,-7.705119461783014,-1.263848750318819,0.08747437952793928,-4.425917459559782,-6.9519668630068585,-2.347751152267742
p-1136-1,-2.5835673346389068,-11.501635885587822,-8.05863417975162,-1.080507018036826,-7.532361184401464,-1.4392742863974017,-0.16232351919387622,-4.699085029757233,-6.865769999761936,-2.3429562675606803
p-1137-1,14.327727737394898,-26.614520117187702,-4.82922651464864,-1.2116454546659603,-6.308385916400361,1.0517489283685735,2.9521283059655454,-5.60844045832964,-3.731151378097005,0.25754453201148764
p-1139-1,-26.249893468859067,-0.8812623551626922,19.20918107940506,18.220464108499904,-16.338143348274997,5.7999946018761035,52.62768983079146,-0.7792148272880274,4.477441473240562,0.6249965852779404
p-114-2,-13.060273406811707,-4.577357410531077,-9.090798772100749,0.6029220018656977,-2.6364250082729117,-7.130926208140975,-3.6953970688334774,-2.5470079252637206,-6.916340624212662,0.15922527832983682
p-1140-1,-3.597041228475703,-1.48913619783135,-7.155972170870015,5.730557678110986,9.42473048030932,-0.04267300189108122,-9.661193280027492,-1.0328254197431839,-3.080731169962743,2.8499953869502463
p-1143-1,-1.8779560299636442,0.8481628398461813,-11.139248645268793,-8.505097670249537,21.645176285206777,2.2703778715555694,4.294528837890709,-2.143385493578297,-8.300818669008276,-3.005612964515538
p-1145-2,12.974424249638446,-22.50673199646733,-11.137944226148377,5.571874271286076,8.403827112954882,57.674156716728454,-10.37960290171446,16.755414505176525,8.023499674363133,2.9143404204697427
p-1146-1,-11.929830221666892,-1.8765645504489283,-13.562772486072866,8.645089495991924,9.86431703667544,51.369728863322855,-16.84032802975332,18.127589096792796,1.9402105305941957,-8.187251552781657
p-1147-1,10.794020296723202,26.03269527569731,-16.708499756115696,-10.623839727264391,-15.508498088527633,6.263592894981531,-15.85405938357958,-0.15270291995045107,18.832455122006266,76.46214484830512
p-1148-1,13.685762359250598,19.417468161125495,-9.80409867782216,-1.7500704132462501,42.14387788415925,-8.375215257694473,13.658668816505125,-11.0807801411415,-12.03462422947942,-2.9000050776893
p-1149-2,5.169302644427145,-14.233386962884035,-3.2262532497057514,8.106003843932166,-1.6849209264527,-8.724476397910568,-1.0340761733329837,-8.260054884452574,31.250670711767615,-5.491240701290156
p-1151-2,9.75964490222174,-10.230316085984356,-0.7143103480372754,16.55461899626485,-3.0301324725237517,-6.715962209713164,-8.560895654284016,-7.763585412138584,-10.102662175341775,-26.812040334773602
p-1152-2,46.71346287444609,-41.27199818962151,-0.8548052555527162,-12.595034179091327,-18.31744271674291,4.014458512825706,6.754033776935676,-8.554890229289008,4.030534736314266,8.22595739579592
p-1153-2,45.860409681167965,-40.519719995585646,-1.0950978530806426,-12.620917355037681,-18.161686282429336,3.980816177724826,6.5665324988644045,-8.373594255657057,3.802682227758931,8.261237460288882
p-1155-1,-13.416219364918927,1.8436436608612228,-9.583816709668083,-0.10238760089801795,-4.2916906697294195,-9.662234062422797,-6.809829330261399,-7.128446818131487,11.828546731774573,-0.5102380361599413
p-1156-1,4.442060295478596,22.99177464016053,-24.520260155266662,-3.7654772544266852,-14.289218205745632,46.49988535079338,-9.92386474418494,15.733503821326318,33.8711847493509,-12.050300218161912
p-1157-1,-10.59803390974541,0.10230701365967901,-2.1046173968230275,13.243827145986721,-1.1692092629264539,-15.303069669165872,-3.4452829596254544,-7.960567497878625,19.214507559875493,-5.988349189892159
